HolderAddress,Balance,PendingBalanceUpdate
0x09ed426794397f467ee879f83f401febd7e78253,66683.05862,No
0xd80c1e895a80614a7cb94522c9f9d116c70c5791,66667,No
0x86887e6df008baa4c64abe6aecb7458883b93ea0,66485.45347,No
0x61b3045b9ed35c6dddbcce8c4926308b27bcd7fb,66403.16767,No
0xf9f5b82459c9e299bbedbc8e3e4aa658be4758b7,66000.998,No
0x08b15f1cb0571f22bc9d5fe275c1d887ed22f83d,65665.9903,No
0x14781b75f698b66acebc9abc2ff89343991eded1,65481.08407,No
0xf42ca5c0b5d3e7bc1be6f40f8e442d83ded07e3a,65424.36012,No
0x73c3c18a3f0d154582619b343cd3e0cc13c1a8fd,64974.85209,No
0xf62c8a97318edb5981c5f2f121234bb50d228687,64211,No
0x81779583f67c78072c7327e7461f7d6dec9b0a7e,64211,No
0xc30481d4824bd9ce97255901e43f78be9e234b6f,64083.85919,No
0x0df349b85b276d37e972a8b40863a14fb695c8d2,63888.40006,No
0xe9698c4fdd4c8d7f30a69e4127a4a6ba2c178320,63826.14063,No
0xce03e6e80f81d41ae9b16fa20bebdfdec793324b,63683.50621,No
0x848b8767f339ab093ee06a2c6a00f694d744b06b,63583.87182,No
0x0f591f390c2a281de474d2e9b71aaf86cd38a06a,62668.6718,No
0xd8bcd058ad4760c27028f7c7a087ed3e83bcc2e8,61856.80529,No
0x0eab49070fae30a5c20a83a4d058c7b1874948e9,61635.9294,No
0x71c82a6bb62a5e392f98e3f241af939a858844b8,61450,No
0xc048b086c558f22490145405a8fbcc4aa28af886,61319.40252,No
0x96a3eb8a7c088a0c8dca4cdbcf582937b947a055,60985.56297,No
0xad8095f39507905fdb644f954f8ea912ea471d4f,60950,No
0x4756e6924681df3f50fa72978ebda8f5b2632732,60830.3845,No
0xb43c5279e3b5322d8cbfb617be310c37870bb8cb,60699.3811,No
0x8181dd76e1ad2362407973aa2f63159288932e0b,60653.52767,No
0x9d9bfc13d007f47dbd4a4618734b1bfc072cbdae,60586.20143,No
0xc9063d76cfff9e8e375ca1b7eb80261e15b3e639,60586.20143,No
0xd1451a34bd1cb4ffc66829b6dfaf9a30f6b8c937,60586.20143,No
0x6051d2158322dbaaa819871f6ae7ff7e5082eb03,60290.46084,No
0x1d4d768890d87c9bf765a0c0584abe9821e8999d,60158.65125,No
0x3614e6c3a179bd5bb3c1d16dc187966b2bb4083e,60136.38181,No
0x41900e0e86c3f10ce1436d441bbdf2edd88f2d1d,60056.08272,No
0xae4ec95f875b9192a6c3023f0fa22875102e655a,60050.93215,No
0x1aae6401096e9e3b316b4f6f3d7e63c37ef3b1cd,60043,No
0x86da927d2c426b105e5d18a5c9d335454ffbbb23,60006.77925,No
0xb8fd7afd39abecdd983375a2be00dd72ebcbc285,60000.2941,No
0xd21a48b9e46b8e8c15fdd7a7f5e2c5a2431bb535,60000,No
0x6abf5769217c108f3650392c8bc0d429dca703dd,59925.25707,No
0xc43844fcc848a81cc5cee35bfa30b6f27391efe9,59900,No
0xa3f59c4d5603cb986ea62bb5ac54f706214d0814,59879.7408,No
0x29fed7a84e4bf70057bc428a1dc268b4eb2f2aa3,59546.2312,No
0xb4c8177a1864240f81bf4897e7c08839036d0d69,59299.05468,No
0x534f804854995c741daad63ed6a2c9c6b478ad6b,59288.18214,No
0x179e2a39c0e2edbfc8698fe0a4136bc652392d51,58960,No
0x53ac6d9ce4bb061f43fa832f1f32a680d59422fa,58724.06713,No
0x536419a7b65654bcaac699aa8c387baff2a97b7d,58300,No
0x216ee2606b3496bd6ae4e15f91ef72061e27d2c3,58179,No
0x343915ffcedff953fab35124662675eafb7c7b5b,57542.3932,No
0x738c721b4f25bad3a54af0dc2dd70f70a213d8f6,57500,No
0x90b7b40f1243b1ddaa76c8faf860acdda1107823,57420.98722,No
0x8a20ecc5dcf7cfdcadd9969c66366ec958317fb5,57170,No
0xd0b8f4feb248c994d25e6357c1ec9820beeca5ce,57030.83446,No
0xe313447f1e0ede32e4577517f466bac33e02c383,56100,No
0xac6fc4c68ec5bb73ae47d1d0db4f3f605c0a35dc,56082.74186,No
0xbddcaaf5668cf37a43180d71e2cc6bfa45b0984e,56007.0671,No
0x9592d4e9111bdfeddc0766078d3138c36f4e2052,55726.5738,No
0x822d71d5538635f5806e82b3ad0d90fb155e52dc,55698.68453,No
0xd37f788418af6481a2a8115dc4372826d8164971,55661.17357,No
0x5d4a4a59f02d79a54c25a239f0575e61b1c5e0ce,55350.7749,No
0xb9f74301d97c18ee9bdfe51e09fa44a3d1839cfa,55125.6768,No
0x8bb5db1cf37b4289c3e4e3443ce9d8344b49ff08,55112.20235,No
0xcf7471967c5e376866e953678042413db8626faf,55002.77056,No
0x7b60a44c01d0315738cd3876dc8d1205181f7811,54880.80759,No
0x79966c2bf6c1e84e7bff288a48864d096f580621,54874.04768,No
0x3a472fd2bab732329ea490440e8015e126a4fdb7,54855.91492,No
0xc079b67570ba0495f3f0c972f595150eeaa9c131,54702.31129,No
0xf1757956cebebdbb6e672bd98cc2e84f775d5e32,54527.58129,No
0x09e38f3529056aaa625bdc6819f772d652414646,54256.80875,No
0xf618a5748b5913572781f6373b6cdac6c6141423,54189.395,No
0x4e4c78eea734dcff64f223b0a302314e8365b002,54002.17845,No
0xb47d4112db12dd8cb4edf33191f11f4f3773d891,53958.99592,No
0xbd3ac497c84558f7b2923c75430975997958a1ff,53870.67671,No
0xfc59af5a0abcad5ab9ba2aa56360fd8ee1b7c0c6,53861.99841,No
0xc52b7419de3b9fa34042a2b186fae57e4b16381e,53796,No
0x2d472144aca883275fc888e4f695bbfa5ed300a9,53789.96613,No
0xbdcf5f83dd90457e17d0db72f84fba16bcc5f5cc,53650.2761,No
0xa8c8cfb141a3bb59fea1e2ea6b79b5ecbcd7b6ca,53529.45339,No
0x2662d207e293b3450f865f4ba51a22de37574398,53498.6049,No
0xed576e57ae40d9e8fae69fc5e71db3a9ae66c23a,53231.40119,No
0xf7a1a3f5c13a1807af307a9c1fc0c1f3ac80cdc7,52974.7,No
0x96343013bc2ba01845821defaa50c98a5842443a,52910,No
0x5a68fa86f34e3c4a9f49dcaa6b5c4da816aba829,52830.06394,No
0x90ea8008d47a8f4adb27e4797870e90827a8a24a,52688.77519,No
0x16b7a372aeedadc6c398ae37765f10be650f6bcc,52648.69719,No
0xf356c1a9a7fb16638e31aa6b79029be22e043a04,52500,No
0xcf09e5ed31666eb9dbd0ca5e9f619e7dec8b3013,52482.23071,No
0x2b0067e362dd5b1cdcea9c813d1c5014ce5c101f,52252.7804,No
0x4e579b0479e7037896ecea73d17ac4fb775c949d,52113,No
0x7611ae6a0cedef8bdd90b670c761cd33b226d4a9,52033.9291,No
0xec5096c75b69b81730e24df04b4661e6d17aace8,51907.88173,No
0xc518e4629e11101eb414cc83177d39fbc5d85595,51904.42386,No
0xd0d28f1174876f93fe19806d7decd8d7d1df8da1,51600,No
0xc9f2cd4eae6038432499c1112fc8fa3dae6d6400,51568.35918,No
0x42d77940795a8dcd2b9f95261c3a2fc1c6573322,51426.83041,No
0x07a594dfca064b829a4f2e68b6687717ba320ba5,51368.38739,No
0x4932a220b8689b6dfa2ed0350d3beb33049e7d32,51317.50679,No
0xcdc83d84bc3b1bee6d4ff98867fc689e371e9479,51266.74388,No
0x988542294fbef7e20c14f4d75e762a7eea31b407,51112.31416,No
0xb76a338027398f1f1d69e9831bd8d66421e17c21,51097.72413,No
0x6c458a9763bd1360701cfa95e80ef99d9acf9934,51033.44779,No
0xd8cedc40d030f69f0ad1da005895d1eee9d93ade,51000,No
0x1636c7324ddd2c4d64a2d3818539e4c5c8d7d5ba,50994.21249,No
0xa22b3ab27dd80d1998f1f6b88f05e0a5ce76115e,50974.06176,No
0x406cd9b0b56f3d9c9c70ca542f0968ddfbf93c4b,50955.03007,No
0x05db5b1ca33e4519df0ba3cd7e3359c354dbb632,50937.76966,No
0x15e8b8548d7e243c3255cb440af90154fd4bd528,50824.70484,No
0xd441eda4f24d9f44b34cc045bf0ab6cb8f6a79c2,50788.54475,No
0x083cc0ec6d0cdb1606834c325f16e97fedcfb244,50723.46216,No
0x1c985b5c0e74a7d0755c0df928b6413c85d70424,50719.18249,No
0x4519c45545b05f0cc0ec51ad3c7c1d0dabb6e41e,50602.68227,No
0x7c6f4ecf06100d0bd99a2844c2414e290858bced,50552.4786,No
0xe1690314342864926821c1a6b80d105a0692bdfa,50505.16235,No
0x476d75dfb162e420eb3d08925d7c679d58bf55ad,50474.22202,No
0x7a24366892c75ae4c061ba850d01ade89adf47b5,50422.6927,No
0x36c553304124296b60c5af060bc14babd232afd2,50417.81657,No
0xe09c823098aa3255831a9c981d32a4cc9cc6cf34,50403.61248,No
0x7a9fbb28648b7954e4a6dfedd58ffb007eef9b2b,50374.03669,No
0xade004465f0da2d976b72625cb54af4db9c6dc42,50368.83279,No
0xed42f688778d4b34eb9160515ddbfe43fba80cad,50342.43531,No
0x226b0b2209275172002bc25b7b8b4523e247e5ef,50298.11039,No
0xb932d7ea640b6c4a706b3cbb9c14470dd761fe18,50128.5925,No
0x039429e44286c3f909487d4c5108d301c39814a4,50043.473,No
0x1a8ebfbdbfcbb207c80ebec3e647e1d6eacce556,50030.6151,No
0xadb023c19127231206594371e79db352c936f67f,50000.82086,No
0x9a26ea94fa5d75fff2a8d14730cf47beedc06ffb,50000.776,No
0xa90e8cf8d1483ddd8f35ccf2c24caaa65ada6b16,50000.25977,No
0xd96dc134086e1ee29671911bc171a2bf2134bffe,50000.255,No
0x67e43d44fb163a44506e743fae63e5d1a512c484,50000.18589,No
0x3ebc433c733b3899e9946b222393ff10c63b688f,50000,No
0x8fddf8486ec41a6013cbd27a7908d4e0252ad085,50000,No
0x43db8977a78b8a093daf69f8ccc28e06e54e5c8c,50000,No
0x1e0a1e84642cf5a14057b8b91b36f0ea6cb2a298,50000,No
0xe7f8c96c9e8479bd850fa946327482086d1c8cb4,50000,No
0x12df6b56e365f42bb38a885895819a8bcdb8bff8,49998.95826,No
0xd4def41821551a3c4b6353a13345e0549551bc3c,49984.5383,No
0x395850aa15a88b5c3f190b35cbf8d4d7c5f03306,49966.2901,No
0xbc344750358a1983770a095d745f8fd1909a22bd,49920.8628,No
0xc126a3d4b1fbd33970d6423c5223652d089a48ed,49877.32005,No
0x6960a656f684cdded2b6e3af770cd6d722677e60,49863.28124,No
0x09b01b9949383dd59cf8c698da0aabcb7fe20149,49857.61924,No
0x5173119162500c4fa524552061b02ff3c727ff6e,49815,No
0x33b97917f6c822ff382aee80199c2137b5ec653b,49793.33545,No
0x0887157c02a51e58d527ba71a0cfa16539843a47,49725.7108,No
0x7f8437071036c50862f4bdf8cc77dad92bc4d1e2,49700.7472,No
0x979690bd32044dfde62eab2eba688466ab955250,49518.79074,No
0x7efa953a499055bfe0018917cad47900d08f0f42,49500.91865,No
0x421e3e029bb18b1bd5180dceb91bf0179f72d4b0,49473.75044,No
0x972fee5afb836bff47ca4119a711d028d483af6c,49346.76972,No
0xee7e94fe35bf703577dba75c71f195740ecb6221,49275,No
0x043211d2ccc5f50137dd289c7ac8ad9065f5eb24,49141.8578,No
0x13bc317a7353fb1f23157411c90cfefd1c42ba5d,48916.28508,No
0x5ec47117b66ca08030493dc1f318f2afcef5a2a3,48807.66832,No
0xd12b55202b02941555fb1736f82940766528f5d3,48795.41915,No
0x0cd25200e396b43b3a1d2057c047d1d9020bf0b2,48468.96114,No
0x199f510d2a5dd6616b6f2907b6fe3d5b3edd642a,48303.6686,No
0xf1c9448da8a3641f3acabd9e943a502b4b249024,48277.68668,No
0xedd6d329634578683880520edb8cfcf9107a4938,48082.73,No
0x885607a36254329a21882448737937385b1e543d,47953.97843,No
0x4e0ac84e3c774a8d6c4fb23bbb1c0e1ec4e49df7,47914.19191,No
0xeec0e43a9b4a50dc94d4a3dbf23a596e639b1c61,47878.72182,No
0x98d6268f02bea04086b5b5dd1eb2182855b27ee4,47750,No
0xacc1c2021b1a4b4eb2451f6a5a3d94d0efec81e6,47697.27163,No
0xe031cef190a23e47dc62bee4092da75a77d13680,47162.42057,No
0xa5d8c97fb280bb064171a316b7e5c44f4340a563,47080.79283,No
0x3f9ea3887ea344d57793ade9323184c143a168d1,47056.4809,No
0xdcfa8f0c9b76b1b39a3315b8f14c729a9861c405,47042.77032,No
0x1d15f861c2793e13c5d7758a65c99685d2a3efe8,46970.54707,No
0x700b774e7548cf06b39efa340d4ec0956cf53de3,46710.47149,No
0xac8b20ebf23e1490a205685fb55dd8a83bae52ce,46126.09785,No
0x7b72decc7dd295dc201bb7a30c6a3fbb41a5f706,46057.9699,No
0xf5d6138ae44cd36f9bfca93910c961c36e9cd7ae,45846.23169,No
0xb75690f6916933261796a06f93dd6a3e8706b020,45777.9938,No
0xc132b3a47e173163ddd04cb1a135d58ab2d589a9,45689.32138,No
0xc08de9d8834b3ee012d684db239bf7868c818327,45525.38954,No
0x3b0c77fb50baea79625efd4419b0e8bf7c2a1690,45157.8721,No
0xd743dc7d52343380c79834c7d359ae633b954c9e,45067.5872,No
0xa5624bd6dec3762d97194371230ff4bfd7082228,45066.81172,No
0xa2dcb52f5cf34a84a2ebfb7d937f7051ae4c697b,44933.18354,No
0x5ed9b70f2e719cc0c4e81fca843e92a18fff8659,44847.40394,No
0xbc272cf45c82e3740c65585c7ce6749872db811d,44764.5965,No
0xbe4ec5cd9467235f5282a1fe3b15a54558cb4114,44691.05337,No
0xeed9ae26daa584fc9957d9d58e649b06d5531251,44317.78931,No
0x22600635c58dd7748e86ce811ece54f9da1b6151,44012.89171,No
0xc312cde7dc3f68048a58035e02414fb6a1929f8c,43804.82425,No
0xbcca37da7feff5d420601a57a734758d149557dd,43771.622,No
0x159f1ce105d49e158a8130a6108d045d8ce0ab41,43182.93723,No
0xb629f2cb2069f6ef7b6f85935efc3db049f8dbce,42999.24391,No
0x687c2adb7cd3af81e1746d793de6a4ce226333e4,42910.36687,No
0x8125421284d71080dd2eb59efbf704917a704ce4,42594.15676,No
0xc11318314c8a0c1048659691f882474712a7bcea,42570.74,No
0xdd2cadade92fa025c38d2fcf1392a863e19c6c50,42406.5451,No
0x3f0ecbadccc51374d491981e5bbb93106782cd92,42249.55998,No
0xca9b7ac225fa4caab321eb28c946895b9d01d7d6,42211.4505,No
0x3087a5d9c6105ff07ca8b230aa915f4de908600c,41696.09313,No
0x67c5cbcadfaf129230e119563a6df48c996cc685,41506.18514,No
0x753da642552ee1626887155bfbe0527b2b2f602e,41503.30331,No
0xe67faab7a523c467e214c170abbffba8fdf57afc,41350.91346,No
0x5cfb52d8fbd1143160f41d38bdcb613e098b0d96,41338.0091,No
0xb519f4191a75973571a70377a99b5b1b7d60c8c4,41268.9288,No
0x5b191f5a2b4a867c4ed71858daccc51fc59c69c0,41198.15185,No
0xfc442a70f8f4e3d436f1cf8d666d29aa02c3594b,41191.97929,No
0x01175849b5c9a23720fd45cc4a6d050b728c38ec,41117.204,No
0xf3d8194f4c9089b3ecdfb4e04412648fef3b41db,41092.08229,No
0x8f3176c6af5e6df388fd0f0008f9d54aaadf5ec3,40974.24749,No
0xd0c2ddfc7257595a276ba23bd0cda0e2763f936e,40896.26432,No
0xc8e390b4d6b044ab5563d8e0d2debc2ae2017e8c,40816.33827,No
0x755560f094b26e0e0a39a1dd7e47a3c4788830ec,40764.62653,No
0x9821a2de6e6d5e1ce3c173e8ea44c92d7a76f8d5,40735.87226,No
0xf160eb503d89a7e2709375bbbdff9752a034a5de,40732.42477,No
0xdba10e4b976457b8a76340b958e940d8d0edca33,40395.24024,No
0x3df96d1a48a4651fb44b35720dea31dff1be74cd,40375.69519,No
0xa01a47076335479644e2035e59faec896e0a8592,40342.147,No
0x63caff0dedd6880748eb588619c3e80904c34dbf,40069.79578,No
0xab7e4ddab8a741ba3883f9be61ee5e47d9dd7682,40000.82808,No
0x5d0e97632aea8fa37ed35cba757c5c70c8c7360d,40000.29791,No
0x0e10882d538bb04893b50195eaf7a35338231578,40000.06612,No
0x9013bd9b7c19f129946aae16bd05294b51714dcd,40000,No
0x65160749b6c23abc7e3e2a96c4c38e8b95295c81,40000,No
0xbb5fd4bcf965e1a2526ad958d3e0348acf30ab6f,39929.65686,No
0x947fc4252ac34930d35b37044dbd2e5a6c3b3a26,39806.61522,No
0xbbf92b4e8148b536ec3dfe6f1d398d5f9769c585,39740.12758,No
0x21b63ec19703f7331448b8ee191b9fa3c869c45b,39467.47101,No
0xfd735fbf18cb8c736831a1aa22f5781ac37ecc4d,39461.41824,No
0x099fe3deda2f01042e9b76c3c605fd62cd260869,39283.0046,No
0x13e9b466280b466eb7e5e767bd0a43283776a46c,39253.18594,No
0x579dfc32f3ea6de70efab1bb5c894357cddd0977,39168.15152,No
0x8a9a5586bfdccfd28d77ce6a514432e490131230,39160.89633,No
0x8001d1d2b1629cc4c04d2315bb73afbf4e5b166a,39067.92918,No
0x563b934d1d92453b1805cfc0a85ddd9cf6b489e8,39000.0002,No
0x98f8b68129d6e457cca281beb7229d721359276c,38964.49675,No
0x819e2e93c4e9bc2624d081f7107275494da7fff4,38910.35537,No
0xfc860e03992661ba08ede69dd666e016f721b430,38899.5702,No
0x30f34b43a440249696c7544d886d3bc59d3682bf,38832.59359,No
0xd68625caa0d9da162b7eff5106e8c4fe90b1bf9a,38632.52794,No
0x6d9224079d750081de9f0ae3d2910048b1a3d014,38589.47073,No
0xa9924769853b1f4619670047e0a40b6e86e756f9,38487.473,No
0x0c6331dc3d1341685ffa093c22ca72dbdc4bb5aa,38369.62625,No
0x4233778954166c960ed31dfb19020e881bc2fae5,38240.30699,No
0x587aa82af9e047f958f7066ae4fcc15035678ecd,38049.91041,No
0x74ecfb7510920c9a7db060b62d4482fc3d4ae973,37996.61405,No
0x4911383f6000485cddc1d5d13351830cd3b5d7db,37985.40537,No
0xda0b25603752ff2a533d44a9e4c87a31b926212c,37915.46264,No
0xb03d5e69415ef3d15f8f1e9a87f4badf8172ebb8,37888,No
0xdee36b3fced3a5addd5a8b6293f2195076189236,37795.05541,No
0x70ba86b6c36ad70f9964e2c209aeb3596582cefb,37717.60899,No
0xa084467284b84764169730a8aa32b53df2285202,37681.00986,No
0x44d5bcf7028d9a50ce6eb540430d78335197e8ff,37629.76711,No
0x8e5fc880fa9cd6651301295884489cfb31b9e14d,37372.83661,No
0x1b39c5cadcfc073fd0f072387ca89342328cdc95,37117.73705,No
0x25f4dc2c929b475b46507287c1009fd27e8172ff,36957.58287,No
0x8bb6abcba228790e9a8d33f2994ecfbf2c4f8025,36957.58287,No
0x221804b762f82e09f754b18d4a9f4daf3f22d273,36799.9406,No
0x6c198533df56292da4241d64ae72d8d5712b8b26,36798.48726,No
0x73e71819c881a05cf74085b54296ee26486e9819,36668.54538,No
0x46a8b1b09d805742ffbd22924ca5b406c6e9bcd0,36533.7325,No
0xb8bc9d902368e39e8b4fbb7cb2aab7e8f9526a54,36499.9317,No
0x3d2378d52981ee903989d2730a830f18d6dbd00d,36493.50673,No
0x25dc795e4959ab7ee42222f6221cd6b65072c3d4,36448.6025,No
0x789c18220dd6f5ef4a6ed15ba8d7761a7b8e16b6,36406.7706,No
0xad8aa679c84e73bec4c9da2d31a67a4497bd9732,36239.38769,No
0x9d90c8e8a949aaefa2b253aee5ab225e05746873,36097.88488,No
0x6b5eec9be6b1b9b64d845f2156bfc7cc892d23ac,36044.74126,No
0x5d17ba75919aaa90f236e8c2bfe612d5643d2b2f,35937.14196,No
0x2d69bab9738b05048be16de3e5e0a945b8eeef3a,35714,No
0x92c4a18f18d0fd3cf8590c388ca8c451bd90e4c2,35711.82165,No
0xc3f11416487991e040b340786e69a21b73f6c57b,35711.82165,No
0x152676c60b6e1c4e70e197444217ab9dc0737a1b,35709.47156,No
0x06b988682af12450806c629b5264417ad350f89c,35684,No
0x79c7c2b115c6d075d458602210bbcd853dfa822c,35679.3033,No
0x274a98e8bb67bc2ba9420a1ce1783d8b6ab98b3f,35608.4716,No
0x4d825afbc551460b7f66cf8601c6c5656bc1ee5f,35491.483,No
0xeed0c1c491335a05aa53e298c6a698301042893f,35100.18972,No
0x74680acb0d40dfc4c4ab622eb93191443eb9e706,35077.18187,No
0xaed745338f00eaf7fa2c0b511bac27ed4b31985e,35006.85412,No
0x1464d46abd192baec1d4cb7b60415b02d346dfde,34911.58593,No
0xadf204aa4d49a51f6da8ca991cc6fb7c9091f9ee,34847.31911,No
0xc951ca991cdb778f015affe07175b5204e8645bb,34664.41852,No
0xfe89438df2e514fb0587fcc2e36805bf5c712aa4,34622.2093,No
0x32cb1f8b516ff8eca927241e7cff6bf867af79b7,34563.13987,No
0x166a9564589b930e195d9e02a4660bafecc16de2,34484.1827,No
0xdf96b858345e725655ca0e8e4eccfa00b1b68f5d,34446.78164,No
0x52933aacf2a98cd93550c4b65868abd5ccb0d57b,34415.04417,No
0xfb7c128acb6c8ac3581013cee8e91f0c8d7c677a,34278.15309,No
0xf49b8aee81c39690b427f343264d28fb99b2d91d,34136.94589,No
0x9480a11930ee72a01e1221724cf75f921939d58c,34010.34989,No
0xf32f69b81661f66c463ee6330b815744dcbf5656,33837.5502,No
0xfe90621b5623ba4cf6bb6b9c2f696a706a8d03c0,33785.10492,No
0x01b3d3d1cfe94ba41c98f367d38f02b188735210,33751.12444,No
0x43738bba544266953670d23c48dc38878111f07b,33573.68256,No
0xd4ea033fb78259d603fcff0190498c4ce4f13ff4,33565.26826,No
0xd55e42b5dba9cf7aefd04fdb0eb0875a366d4ae3,33552.68211,No
0x83cfaa49b75e394935ffb9bbd18c045e797d6a35,33383.65341,No
0x6a2c364095eb34706c613e1299d2903f492c615f,33231.72678,No
0x9d7990cc034173c69a26ca7098b6dafa3313bd36,33212.88273,No
0xf53f3fc9d3f455eae493df9f1eb4986b66581ec1,33025.52546,No
0xfc0d01790e1825480c77ee8f3de8822d2fdc5a87,32996.73585,No
0xb76637dc399655d1a2c94260044d41cb613119d2,32819.0008,No
0x06b0789a1203044e9135a4c092071c1accf64077,32568.776,No
0x72b9af239d6a332c1d1ae014f5bd764b40531379,32550.68211,No
0x756cb9c5deef68057e888a9d862ca1b49e61c31d,32535.2933,No
0x84c933d7c44eb276613587802f79ec47eeff0bb0,32294.75732,No
0x7ac7d73d5f6f43cab56a268bb16d122bb0d73b6d,32175,No
0xa7c31a7a4ca49aadbe77e4511609e1b30467a9d7,32098.27735,No
0x41987f312c027abd33778dc06ea5ea7f0095a5c3,32090.40567,No
0x3e86a382b8e4e2f85a4c334ccd50ff5184ba5181,32000,No
0xdebd26f9237c964a2353b75efaff91b09b837650,31905.38406,No
0xcf31f4d35f2cea9277e6b931d0d85db987130603,31876.2252,No
0x12e95331321030514afcaf805a441e1c082cd4ab,31860.85974,No
0xc606819ac065a8a80b61aacf86d92e991560e7a1,31812.55183,No
0x7f0413995ecf9e921cd9c0658afeca39d59289b3,31807.97404,No
0x9ba9e02a36a8bceaf3df7b740216413fafd452d2,31727.65199,No
0x1d25c1f968cc1e478b1ded595c7c6dae87481059,31617.5611,No
0x02bf0901e947a9ba9c6cd254eeec4752536c6b84,31483.02933,No
0x953892becca9268796c1d6e778804d1111b79449,31450,No
0xa920dafc2ba83d555674e42438a8ec1a07c033d7,31402.15859,No
0xcb040304666bb9f54b6a050005a4ebcc3c21b8f1,31374.6617,No
0x1e2eab740dda58576be9b58a0134209726214112,31353.55885,No
0x062ee24f87156f3a69d9ceef22996ae615d86287,31339.36938,No
0x41f4e75a77ca1260a1dc71ca24f76b68da2a0276,31299.06212,No
0xcb73685d524ff9e0184926320d215c90c53d69a7,31298.8164,No
0x7471292212347652cede716a1436103cb30e4118,31249.7543,No
0x3c98350f69754fbe077042a74f9666f511ace7c5,31245.15826,No
0x9dbccced98a067c77659eceac27caff92f695cc2,31184.57044,No
0x2d91338a647f78db6be147e64028c2e4008bc6de,31142.78349,No
0xbae88460059d936845860fc97330255f1b1e96b8,31081.5451,No
0xf0ed165c6d36db976b5c366f22e49acfd4d64fc3,30980.2599,No
0x2e1113e58909b9522f3b06646cbc56af13ee3e74,30866.72516,No
0xfd50da582a61907d23e96b706c63d486f9bd4895,30848.99509,No
0x1e04460d7c7fd41396c7fcc53f1492e8de9a451b,30785.7988,No
0x8246c8d18833f7d04ff1d4d5e481ad8e05fdc1f2,30718.74816,No
0xfa659c19c618785991165032a3062b566c595c21,30611.1103,No
0x6360642fdb5ca9506f59f3c295affb1b3051c180,30518.63731,No
0x8b924cd094b71885b22354345aa050a32071a734,30469.45461,No
0x77a3659339d012e18839aa6ce3f1583baef172ec,30379.21516,No
0x767ac3e3b0149307f11de68e1a798169716c128b,30370.50023,No
0xf25a776f9a8d130886954e2a68fd28841709c5df,30280.31156,No
0x6a3b13e15844d3bae751ec4ecb36746773acf581,30180.38166,No
0xaf5d6846a4b7c2cdfabebf001382bc9cba4dd266,30137.89049,No
0x075a31b4de6146beeb4f2b8e45885d0744b7690f,30107.97801,No
0xe2f229999f36e2b25a2c30a42161bc9eec877853,30054.5122,No
0x03d02d6689ee7535ff51ad5149de1b46a1b51715,30025.17439,No
0x9d9fa64bd35f06c9f0e9598a7df93c31d72d14ce,30000.30411,No
0x04608902393b8af538586a444df9d2c787f7dcfe,30000,No
0x203974728132de40f1bd685e0a846ae8af8affac,30000,No
0x3632f31234577569e8b6cc3417e877b08228cb54,30000,No
0x411d5a0d80c79f041195d08241687e500fc0e52c,30000,No
0xffcaf0e00c701a3eeeacbb40e2b9bb8770b07310,30000,No
0x30da67d695f766215665dd8623ba51d2ee77ad88,30000,No
0x891a12acc41b0dd70aa3626c6b78be5e9123b5df,29993.4751,No
0x4492ce59bb5117294a23f7fec073aac664ea1dd9,29957.27712,No
0x2721ee4d44f2aeeeee8c94130c458276b8268565,29915.34998,No
0x27d7367a3cd1da9275ded078d65994d794bc01d0,29855.21452,No
0x1b1189486774c089bcb56303a9dc891be9014e9a,29852.40796,No
0x86318da90880537b44d8904193c31f701cda37b6,29768.293,No
0xabf6391e5187ffbeddda0f35ccc0f3af0092fd40,29593.77948,No
0x82f86567c9d36625d3998f77092eba62ee7c3938,29589.52505,No
0x7c7f96320a76d1d0e68b9926e4ab2c6689596ca9,29588.47306,No
0xe25031e7ed26acf71913e80fdb04aa5b83accef4,29583.21387,No
0x18ac3c0c8561757f8b9d2523a3c459d6c999854c,29566.0663,No
0x7c29e61769cc400fc2853cd68dffe44e67d17f70,29550,No
0x6a41ba4a699cd3b120d7ba55be7f905469f00d22,29535.42849,No
0x570f4f04e4b78f7ac6a63e5001b1d545670894cc,29481.31369,No
0x23e63638f60df04c7bf0140a7da8160b134f6d9f,29393.2427,No
0x56e773b0a620205e9f72265b6013b65b84c2c4af,29236.0572,No
0x2356ba5d6d5f65bde0bb43031b1e99d2fa439732,29150.81256,No
0xf3b7998b458602cab21dab03553a050fcfbe3ce3,29017.72804,No
0x838421126ac890b6c5426d57b2ba16ba1043d285,28733.51564,No
0xc5cf8f4d8e771d96870e0b13880c2547c22d0543,28511.5156,No
0x2a291f155fb90f788d9c01d04702b8ba2ac3eb3d,28366.09815,No
0x3dee15a031b6394324e283369d010c416e82ef04,28289.27249,No
0x1665d81fcdc6876ce206fcf0e56f102a0f02e861,28234.47346,No
0xed7ae0db9941bd057bfa9643583a526e6c93df9c,28103.85544,No
0xdbe13f7e325a4d70b915697ada70965f13b2a1b6,28100,No
0x8e54502de149d3f7ea58ba3b3029d89c748d96bd,28089.55168,No
0x55c1051d005773d76381d58ae897968b69f795d3,28087.63985,No
0xae63d38db167813f852d2f1abebd9bebc019c989,28019.86193,No
0x061e8468c4145b69e7474a6348da2efeaee73b35,27999.45405,No
0xe6b3ef163ffb561f167d2cff8fe76276516a7e0c,27991.24051,No
0xaba02116c471e15fc4c78e6c7631cf7af3c54f77,27911.63192,No
